,Reader serial number,ID Merchant,Merchant name,State,Business line,Transaction date,ID transaction,Card type,Card brand,TPV,Comission,Txn type,Ubication,Capture,ID Distributor,Payment to distrubutor,MIF
6783,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-14 23:42:16,288813597,CREDIT,MASTERCARD,290.0,2.0,venta,Nacional,nfc,1368,0.38,0
6784,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-14 23:45:31,288813853,DEBIT,VISA,401.5,1.94,venta,Nacional,emvf,1368,1.22,0
6785,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 00:00:52,288814911,DEBIT,VISA,515.0,1.94,venta,Nacional,nfc,1368,1.57,0
6786,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 00:01:34,288814968,DEBIT,MASTERCARD,385.0,1.94,venta,Nacional,emvf,1368,1.17,0
6787,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 00:02:39,288815058,CREDIT,VISA,140.0,3.5,venta,Internacional,emvf,1368,0.27,0
6788,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 00:03:23,288815128,DEBIT,VISA,470.0,1.94,venta,Nacional,nfc,1368,1.43,0
6789,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 00:06:01,288815310,DEBIT,MASTERCARD,200.0,1.94,venta,Nacional,nfc,1368,0.61,0
6790,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 00:19:50,288816201,DEBIT,VISA,660.0,1.94,venta,Nacional,emvf,1368,2.01,0
6791,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 00:42:21,288817511,CREDIT,MASTERCARD,420.0,2.0,venta,Nacional,nfc,1368,0.55,0
6792,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 00:48:29,288817855,DEBIT,MASTERCARD,242.0,1.94,venta,Nacional,nfc,1368,0.74,0
6793,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:00:00,288818436,CREDIT,VISA,451.0,2.0,venta,Nacional,nfc,1368,0.59,0
6794,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:17:14,288819227,DEBIT,VISA,185.0,1.94,venta,Nacional,nfc,1368,0.56,0
6795,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:20:09,288819339,DEBIT,VISA,50.0,1.94,venta,Nacional,emvf,1368,0.15,0
6796,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:25:34,288819555,CREDIT,MASTERCARD,505.0,2.0,venta,Nacional,nfc,1368,0.66,0
6797,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:28:49,288819688,DEBIT,VISA,175.0,1.94,venta,Nacional,nfc,1368,0.53,0
6798,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:29:09,288819705,CREDIT,MASTERCARD,291.5,2.0,venta,Nacional,nfc,1368,0.38,0
6799,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:44:21,288820274,CREDIT,MASTERCARD,200.0,2.0,venta,Nacional,nfc,1368,0.26,0
6800,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:47:33,288820398,CREDIT,VISA,3630.0,2.0,venta,Nacional,emvf,1368,4.72,0
6801,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:47:52,288820413,DEBIT,VISA,220.0,1.94,venta,Nacional,emvf,1368,0.67,0
6802,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:48:25,288820437,DEBIT,MASTERCARD,253.0,1.94,venta,Nacional,emvf,1368,0.77,0
6803,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:55:11,288820669,DEBIT,VISA,500.0,1.94,venta,Nacional,nfc,1368,1.52,0
6804,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 01:56:26,288820718,DEBIT,VISA,4100.0,1.94,venta,Nacional,emvf,1368,12.5,0
6805,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:00:21,288820854,CREDIT,VISA,120.0,2.0,venta,Nacional,nfc,1368,0.16,0
6806,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:03:16,288820949,DEBIT,VISA,720.0,1.94,venta,Nacional,emvf,1368,2.2,0
6807,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:11:42,288821173,DEBIT,VISA,100.0,1.94,venta,Nacional,nfc,1368,0.3,0
6808,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:13:12,288821217,CREDIT,VISA,7998.0,2.0,venta,Nacional,emvf,1368,10.4,0
6809,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:15:33,288821267,DEBIT,MASTERCARD,100.0,6.0,venta,Nacional,nfc,1368,2.34,0
6810,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:17:24,288821321,DEBIT,VISA,850.0,1.94,venta,Nacional,emvf,1368,2.59,0
6811,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:25:24,288821517,CREDIT,VISA,2200.0,2.0,venta,Nacional,emvf,1368,2.86,0
6812,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:26:20,288821542,DEBIT,MASTERCARD,50.0,6.0,venta,Nacional,nfc,1368,1.17,0
6813,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:45:31,288821952,DEBIT,VISA,3600.0,1.94,venta,Nacional,emvf,1368,10.98,0
6814,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:45:48,288821956,DEBIT,MASTERCARD,100.0,6.0,venta,Nacional,nfc,1368,2.34,0
6815,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:47:34,288821991,CREDIT,MASTERCARD,720.0,2.0,venta,Nacional,emvf,1368,0.94,0
6816,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:52:26,288822076,CREDIT,AMERICAN EXPRESS,3316.0,3.2,venta,Nacional,emvf,1368,4.97,0
6817,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:53:12,288822087,DEBIT,VISA,3316.0,1.94,venta,Nacional,emvf,1368,10.11,0
6818,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:56:26,288822130,DEBIT,VISA,4560.0,1.94,venta,Nacional,emvf,1368,13.91,0
6819,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:57:26,288822150,CREDIT,VISA,3000.0,2.0,venta,Nacional,emvf,1368,3.9,0
6820,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 02:59:44,288822185,CREDIT,VISA,580.0,2.0,venta,Nacional,nfc,1368,0.75,0
6821,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:04:33,288822251,CREDIT,VISA,6000.0,3.5,venta,Internacional,emvf,1368,11.7,0
6822,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:07:48,288822306,DEBIT,MASTERCARD,300.0,1.94,venta,Nacional,nfc,1368,0.91,0
6823,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:09:35,288822329,DEBIT,VISA,14600.0,1.94,venta,Nacional,emvf,1368,44.53,0
6824,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:11:28,288822352,DEBIT,VISA,100.0,1.94,venta,Nacional,nfc,1368,0.3,0
6825,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:12:18,288822373,DEBIT,MASTERCARD,9583.0,1.94,venta,Nacional,emvf,1368,29.23,0
6826,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:17:24,288822448,DEBIT,MASTERCARD,180.0,1.94,venta,Nacional,emvf,1368,0.55,0
6827,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:22:46,288822525,DEBIT,VISA,715.0,1.94,venta,Nacional,emvf,1368,2.18,0
6828,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:23:22,288822531,DEBIT,VISA,200.0,1.94,venta,Nacional,nfc,1368,0.61,0
6829,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:23:36,288822536,CREDIT,VISA,200.0,2.0,venta,Nacional,nfc,1368,0.26,0
6830,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:27:45,288822583,DEBIT,VISA,500.0,1.94,venta,Nacional,nfc,1368,1.52,0
6831,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:27:59,288822590,CREDIT,MASTERCARD,300.0,2.0,venta,Nacional,nfc,1368,0.39,0
6832,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:37:16,288822684,DEBIT,MASTERCARD,450.0,1.94,venta,Nacional,nfc,1368,1.37,0
6833,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:41:55,288822722,DEBIT,MASTERCARD,80.0,6.0,venta,Nacional,nfc,1368,1.87,0
6834,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 03:56:35,288822853,DEBIT,VISA,85.0,1.94,venta,Nacional,nfc,1368,0.26,0
6835,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 04:00:48,288822890,DEBIT,MASTERCARD,45.0,1.94,venta,Nacional,nfc,1368,0.14,0
6836,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 04:01:58,288822897,DEBIT,VISA,120.0,1.94,venta,Nacional,nfc,1368,0.37,0
6837,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 04:03:56,288822915,DEBIT,VISA,40.0,1.94,venta,Nacional,nfc,1368,0.12,0
6838,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 04:04:52,288822920,DEBIT,VISA,200.0,1.94,venta,Nacional,nfc,1368,0.61,0
6839,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 04:05:29,288822923,CREDIT,VISA,170.0,2.0,venta,Nacional,nfc,1368,0.22,0
6840,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 04:07:40,288822940,DEBIT,MASTERCARD,473.0,1.94,venta,Nacional,emvf,1368,1.44,0
6841,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 04:09:43,288822948,DEBIT,VISA,45.0,1.94,venta,Nacional,nfc,1368,0.14,0
6842,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 04:10:45,288822960,DEBIT,VISA,40.0,1.94,venta,Nacional,nfc,1368,0.12,0
6843,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 21:12:36,288993748,DEBIT,VISA,280.0,1.94,venta,Nacional,nfc,1368,0.85,0
6844,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 21:18:09,288994854,DEBIT,VISA,418.0,1.94,venta,Nacional,nfc,1368,1.27,0
6845,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 21:23:13,288995874,DEBIT,MASTERCARD,319.0,1.94,venta,Nacional,nfc,1368,0.97,0
6846,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 21:42:56,288999752,CREDIT,VISA,550.0,2.0,venta,Nacional,nfc,1368,0.72,0
6847,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 21:51:20,289001280,CREDIT,MASTERCARD,335.0,2.0,venta,Nacional,nfc,1368,0.44,0
6848,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 21:52:03,289001400,DEBIT,VISA,423.5,1.94,venta,Nacional,nfc,1368,1.29,0
6849,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 21:54:31,289001825,CREDIT,VISA,423.5,2.0,venta,Nacional,nfc,1368,0.55,0
6850,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 22:01:27,289002970,CREDIT,VISA,400.0,2.0,venta,Nacional,nfc,1368,0.52,0
6851,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 22:10:39,289004508,CREDIT,VISA,800.0,2.0,venta,Nacional,nfc,1368,1.04,0
6852,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 22:11:11,289004601,DEBIT,VISA,627.0,1.94,venta,Nacional,nfc,1368,1.91,0
6853,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 22:11:43,289004679,CREDIT,VISA,402.5,2.0,venta,Nacional,nfc,1368,0.52,0
6854,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 22:16:17,289005343,DEBIT,VISA,395.0,1.94,venta,Nacional,nfc,1368,1.2,0
6855,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 22:20:26,289005981,CREDIT,VISA,400.0,2.0,venta,Nacional,emvf,1368,0.52,0
6856,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 22:22:10,289006244,CREDIT,MASTERCARD,533.5,2.0,venta,Nacional,nfc,1368,0.69,0
6857,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 22:23:33,289006445,DEBIT,VISA,420.0,1.94,venta,Nacional,emvf,1368,1.28,0
6858,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 22:28:40,289007028,DEBIT,MASTERCARD,200.0,1.94,venta,Nacional,nfc,1368,0.61,0
6859,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 22:29:42,289007214,DEBIT,MASTER CARD,345.0,1.94,venta,Nacional,nfc,1368,1.05,0
6860,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 22:43:00,289009217,DEBIT,VISA,260.0,1.94,venta,Nacional,nfc,1368,0.79,0
6861,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 22:45:30,289009616,CREDIT,VISA,240.0,2.0,venta,Nacional,nfc,1368,0.31,0
6862,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 22:55:11,289010978,CREDIT,AMERICAN EXPRESS,370.0,3.2,venta,Nacional,emvf,1368,0.56,0
6863,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 22:57:57,289011377,DEBIT,VISA,370.0,1.94,venta,Nacional,emvf,1368,1.13,0
6864,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:12:11,289013247,CREDIT,VISA,440.0,2.0,venta,Nacional,nfc,1368,0.57,0
6865,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:12:24,289013284,CREDIT,MASTERCARD,440.0,2.0,venta,Nacional,nfc,1368,0.57,0
6866,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:20:22,289014386,CREDIT,VISA,200.0,2.0,venta,Nacional,emvf,1368,0.26,0
6867,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:20:46,289014437,DEBIT,MASTERCARD,200.0,1.94,venta,Nacional,nfc,1368,0.61,0
6868,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:21:00,289014479,DEBIT,MASTERCARD,200.0,1.94,venta,Nacional,nfc,1368,0.61,0
6869,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:21:21,289014523,DEBIT,VISA,200.0,1.94,venta,Nacional,nfc,1368,0.61,0
6870,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:22:00,289014603,CREDIT,MASTERCARD,200.0,2.0,venta,Nacional,emvf,1368,0.26,0
6871,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:23:58,289014863,CREDIT,VISA,200.0,2.0,venta,Nacional,nfc,1368,0.26,0
6872,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:25:56,289015133,DEBIT,MASTERCARD,400.0,1.94,venta,Nacional,emvf,1368,1.22,0
6873,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:26:06,289015165,DEBIT,VISA,214.5,1.94,venta,Nacional,emvf,1368,0.65,0
6874,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:26:28,289015214,DEBIT,MASTERCARD,400.0,1.94,venta,Nacional,emvf,1368,1.22,0
6875,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:26:33,289015230,DEBIT,VISA,192.5,1.94,venta,Nacional,emvf,1368,0.59,0
6876,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:31:33,289015907,CREDIT,MASTERCARD,445.5,2.0,venta,Nacional,nfc,1368,0.58,0
6877,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:36:45,289016594,CREDIT,VISA,335.0,2.0,venta,Nacional,nfc,1368,0.44,0
6878,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:38:51,289016845,CREDIT,VISA,400.0,2.0,venta,Nacional,emvf,1368,0.52,0
6879,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:39:18,289016896,DEBIT,MASTER CARD,200.0,1.94,venta,Nacional,emvf,1368,0.61,0
6880,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:44:59,289017662,DEBIT,VISA,200.0,1.94,venta,Nacional,nfc,1368,0.61,0
6881,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:50:03,289018364,CREDIT,MASTERCARD,200.0,2.0,venta,Nacional,nfc,1368,0.26,0
6882,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:51:40,289018579,DEBIT,VISA,200.0,1.94,venta,Nacional,emvf,1368,0.61,0
6883,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:52:30,289018688,CREDIT,VISA,200.0,2.0,venta,Nacional,nfc,1368,0.26,0
6884,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:56:08,289019135,DEBIT,VISA,200.0,1.94,venta,Nacional,emvf,1368,0.61,0
6885,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:59:27,289019524,CREDIT,VISA,185.0,2.0,venta,Nacional,nfc,1368,0.24,0
6886,SUNMI-TJ54239L20503,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-15 23:59:40,289019549,CREDIT,MASTERCARD,200.0,2.0,venta,Nacional,nfc,1368,0.26,0
6887,SUNMI-TJ54239L20326,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:02:21,289019889,DEBIT,MASTERCARD,1850.0,1.94,venta,Nacional,emvf,1368,5.64,0
6888,SUNMI-TJ54239K22020,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:02:46,289019950,DEBIT,VISA,300.0,1.94,venta,Nacional,emvf,1368,0.91,0
6889,SUNMI-TJ54239L20326,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:02:54,289019963,DEBIT,VISA,1850.0,1.94,venta,Nacional,emvf,1368,5.64,0
6890,SUNMI-TJ54239K22020,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:03:28,289020030,DEBIT,VISA,200.0,1.94,venta,Nacional,emvf,1368,0.61,0
6891,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:03:49,289020075,CREDIT,VISA,400.0,2.0,venta,Nacional,nfc,1368,0.52,0
6892,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:04:15,289020138,DEBIT,VISA,200.0,1.94,venta,Nacional,nfc,1368,0.61,0
6893,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:08:22,289020654,CREDIT,MASTERCARD,400.0,2.0,venta,Nacional,nfc,1368,0.52,0
6894,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:12:41,289021151,DEBIT,MASTER CARD,200.0,1.94,venta,Nacional,nfc,1368,0.61,0
6895,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:14:59,289021432,DEBIT,VISA,400.0,1.94,venta,Nacional,nfc,1368,1.22,0
6896,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:24:07,289022491,CREDIT,MASTERCARD,400.0,2.0,venta,Nacional,emvf,1368,0.52,0
6897,SUNMI-TJ54239L20326,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:36:29,289023919,DEBIT,MASTERCARD,250.0,1.94,venta,Nacional,emvf,1368,0.76,0
6898,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:54:00,289025815,CREDIT,MASTERCARD,200.0,2.0,venta,Nacional,nfc,1368,0.26,0
6899,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 00:58:07,289026252,CREDIT,VISA,220.0,2.0,venta,Nacional,nfc,1368,0.29,0
6900,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 01:05:07,289026964,DEBIT,MASTER CARD,400.0,1.94,venta,Nacional,emvf,1368,1.22,0
6901,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 01:05:34,289027002,DEBIT,VISA,400.0,1.94,venta,Nacional,nfc,1368,1.22,0
6902,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 01:05:51,289027033,CREDIT,MASTERCARD,200.0,2.0,venta,Nacional,nfc,1368,0.26,0
6903,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 01:08:32,289027275,DEBIT,VISA,220.0,1.94,venta,Nacional,nfc,1368,0.67,0
6904,SUNMI-TJ54239K22020,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 01:10:12,289027425,CREDIT,MASTERCARD,900.0,2.0,venta,Nacional,emvf,1368,1.17,0
6905,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 01:10:22,289027443,CREDIT,MASTERCARD,170.0,2.0,venta,Nacional,nfc,1368,0.22,0
6906,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 01:11:25,289027547,DEBIT,MASTER CARD,255.0,1.94,venta,Nacional,nfc,1368,0.78,0
6907,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 01:13:09,289027691,CREDIT,VISA,200.0,2.0,venta,Nacional,nfc,1368,0.26,0
6908,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 01:22:28,289028546,CREDIT,VISA,220.0,2.0,venta,Nacional,nfc,1368,0.29,0
6909,SUNMI-GENERIC-ULTRA-READER,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 01:24:01,289028689,CREDIT,VISA,1000.0,3.5,venta,Internacional,emvf,1368,1.95,0
6910,SUNMI-TJ54241R20924,396911,Mexoptic,Jalisco,Restaurante (Comida Rápida),2025-09-16 01:24:12,289028715,DEBIT,VISA,190.0,1.94,venta,Nacional,nfc,1368,0.58,0
